Step,Seconds,UAV_ID,UAV_X,UAV_Y,UAV_Z,Yaw,VehicleID,X,Y,Speed
126,63.0,2,1524.62,718.15,100.0,65.0,Pepoli_11_3,1549.1972655168258,663.9228413737718,10.99761486191693
126,63.0,2,1524.62,718.15,100.0,65.0,Pepoli_10_4,1535.5771387411673,715.0666627609069,11.934938961706361
126,63.0,2,1524.62,718.15,100.0,65.0,Pepoli_11_5,1513.0294054731105,790.3230171091577,15.170577858833546
126,63.0,2,1524.62,718.15,100.0,65.0,Pepoli_11_6,1535.2492530297777,703.8618655218487,13.428636559927554
126,63.0,2,1524.62,718.15,100.0,65.0,Pepoli_11_8,1533.6204836613972,697.5432357197134,14.523658627970754
126,63.0,2,1524.62,718.15,100.0,65.0,Pepoli_10_10,1541.042308957954,682.1114517796811,13.600443422346684
127,63.5,0,1458.79,985.86,100.0,70.0,,,,
127,63.5,1,1488.73,846.56,100.0,70.0,,,,
127,63.5,1,1488.73,846.56,100.0,70.0,Pepoli_11_5,1511.2667164375207,797.3811134200174,14.54998451191331
127,63.5,2,1524.62,718.15,100.0,70.0,,,,
127,63.5,2,1524.62,718.15,100.0,70.0,Pepoli_11_3,1547.8066623945986,669.1445811471999,10.812063954447341
127,63.5,2,1524.62,718.15,100.0,70.0,Pepoli_10_4,1534.0610588622158,720.7595700160958,11.787656988013774
127,63.5,2,1524.62,718.15,100.0,70.0,Pepoli_11_6,1533.592317244257,710.0829411209972,12.876111495706438
127,63.5,2,1524.62,718.15,100.0,70.0,Pepoli_11_8,1531.7992002664853,704.3805434440279,14.14603111000094
127,63.5,2,1524.62,718.15,100.0,70.0,Pepoli_10_10,1539.253181099221,688.8288513089713,13.903381163248563
128,64.0,0,1458.79,985.86,100.0,75.0,,,,
128,64.0,1,1488.73,846.56,100.0,75.0,,,,
128,64.0,1,1488.73,846.56,100.0,75.0,Pepoli_11_5,1509.7766084707855,803.3477503766467,12.29998451191331
128,64.0,2,1524.62,718.15,100.0,75.0,,,,
128,64.0,2,1524.62,718.15,100.0,75.0,Pepoli_11_3,1546.4134441169854,674.3761408762098,10.832397022042834
128,64.0,2,1524.62,718.15,100.0,75.0,Pepoli_10_4,1532.5207418488785,726.5434881474945,11.976102880920521
128,64.0,2,1524.62,718.15,100.0,75.0,Pepoli_11_6,1531.9227550299386,716.3514234867703,12.974231957832535
128,64.0,2,1524.62,718.15,100.0,75.0,Pepoli_11_8,1529.9064766174395,711.4860461141598,14.700912387844319
128,64.0,2,1524.62,718.15,100.0,75.0,Pepoli_10_10,1537.5467256292663,695.2358518565698,13.260930861412891
129,64.5,0,1458.79,985.86,100.0,75,,,,
129,64.5,1,1488.73,846.56,100.0,75,,,,
129,64.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1508.4950705222864,808.4792387355687,10.578358930934737
129,64.5,2,1524.62,718.15,100.0,75,,,,
129,64.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1544.9796644244095,679.7600094490521,11.147765660044216
129,64.5,2,1524.62,718.15,100.0,75,Pepoli_10_4,1530.9925006787453,732.282061270136,11.882212117310852
129,64.5,2,1524.62,718.15,100.0,75,Pepoli_11_6,1530.1957087944038,722.835733433103,13.42094248993294
129,64.5,2,1524.62,718.15,100.0,75,Pepoli_11_8,1528.0621432630082,718.4098860424722,14.32506170203039
129,64.5,2,1524.62,718.15,100.0,75,Pepoli_10_10,1535.8274794810968,701.6908758561551,13.360327712059576
130,65.0,0,1458.79,985.86,100.0,75,,,,
130,65.0,1,1488.73,846.56,100.0,75,,,,
130,65.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1507.521745912451,812.5884347068315,8.446008397563535
130,65.0,2,1524.62,718.15,100.0,75,,,,
130,65.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1543.5879985417673,684.985739906982,10.820327011958408
130,65.0,2,1524.62,718.15,100.0,75,Pepoli_10_4,1529.4164220650227,738.2002648551693,12.254152530241996
130,65.0,2,1524.62,718.15,100.0,75,Pepoli_11_6,1528.5257804140147,729.1055905937412,12.977077448405044
130,65.0,2,1524.62,718.15,100.0,75,Pepoli_11_8,1526.169656785591,725.5144983429816,14.699070259789615
130,65.0,2,1524.62,718.15,100.0,75,Pepoli_10_10,1534.0449555835073,708.3834803741429,13.852061528086127
131,65.5,0,1458.79,985.86,100.0,75,,,,
131,65.5,1,1488.73,846.56,100.0,75,,,,
131,65.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.8123501303155,815.604073350412,6.196008397563535
131,65.5,2,1524.62,718.15,100.0,75,,,,
131,65.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1542.1746761063296,690.2927911107668,10.98870865163318
131,65.5,2,1524.62,718.15,100.0,75,Pepoli_10_4,1527.9129833164188,743.9394132224797,11.870927509359323
131,65.5,2,1524.62,718.15,100.0,75,Pepoli_11_6,1526.8461994590323,735.4116889876216,13.052087975528275
131,65.5,2,1524.62,718.15,100.0,75,Pepoli_11_8,1524.3594124447109,732.3103641864714,14.060290031927316
131,65.5,2,1524.62,718.15,100.0,75,Pepoli_10_10,1532.3895994730515,714.5986249782065,12.863835780233106
132,66.0,0,1458.79,985.86,100.0,75,,,,
132,66.0,1,1488.73,846.56,100.0,75,,,,
132,66.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.3605622155985,817.5246219759216,3.946008397563535
132,66.0,2,1524.62,718.15,100.0,75,,,,
132,66.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1540.7902926509241,695.4911759232408,10.763705487261007
132,66.0,2,1524.62,718.15,100.0,75,Pepoli_10_4,1526.463105385554,749.7441030814072,11.971135234014369
132,66.0,2,1524.62,718.15,100.0,75,Pepoli_11_6,1525.1659912756486,741.7261348742469,13.068567689789644
132,66.0,2,1524.62,718.15,100.0,75,Pepoli_11_8,1522.5213962609532,739.2104887281705,14.275995810842751
132,66.0,2,1524.62,718.15,100.0,75,Pepoli_10_10,1530.6596111252077,721.0939812808642,13.443805757449287
133,66.5,0,1458.79,985.86,100.0,75,,,,
133,66.5,1,1488.73,846.56,100.0,75,,,,
133,66.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.1482315343892,818.4272388558034,1.8545397604038834
133,66.5,2,1524.62,718.15,100.0,75,,,,
133,66.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1539.3760007317255,700.801867556012,10.996246474797783
133,66.5,2,1524.62,718.15,100.0,75,Pepoli_10_4,1524.9920577683692,755.6335472916356,12.145925933561525
133,66.5,2,1524.62,718.15,100.0,75,Pepoli_11_6,1523.6047223810656,747.9777118697486,12.887377056562991
133,66.5,2,1524.62,718.15,100.0,75,Pepoli_11_8,1520.7764269437891,746.0905398969297,14.19065874486757
133,66.5,2,1524.62,718.15,100.0,75,Pepoli_10_10,1528.9978686075015,727.3331040756686,12.91346479575025
134,67.0,0,1458.79,985.86,100.0,75,,,,
134,67.0,1,1488.73,846.56,100.0,75,,,,
134,67.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.1023856006282,818.6221297375686,0.4004277974736258
134,67.0,2,1524.62,718.15,100.0,75,,,,
134,67.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1537.9465231945057,706.1695814579957,11.11431601642672
134,67.0,2,1524.62,718.15,100.0,75,Pepoli_10_4,1523.554465641781,761.3890500555842,11.869695642912998
134,67.0,2,1524.62,718.15,100.0,75,Pepoli_11_6,1521.9800172993168,754.4832977741215,13.411006308302467
134,67.0,2,1524.62,718.15,100.0,75,Pepoli_11_8,1519.0425681643765,753.0342216675147,14.308291026543039
134,67.0,2,1524.62,718.15,100.0,75,Pepoli_10_10,1527.316049237042,733.6476067493205,13.069482787993579
134,67.0,2,1524.62,718.15,100.0,75,Pepoli_11_15,1550.8750244176797,645.1938676738829,14.945840131481525
135,67.5,0,1458.79,985.86,100.0,75,,,,
135,67.5,1,1488.73,846.56,100.0,75,,,,
135,67.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0997232629272,818.6334473245279,0.02325340404743121
135,67.5,2,1524.62,718.15,100.0,75,,,,
135,67.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1536.528267003297,711.4951590035745,11.027069045105428
135,67.5,2,1524.62,718.15,100.0,75,Pepoli_10_4,1522.0776871280614,767.30143831944,12.193243942871927
135,67.5,2,1524.62,718.15,100.0,75,Pepoli_11_6,1520.4158186927048,760.7466058176115,12.911560144894475
135,67.5,2,1524.62,718.15,100.0,75,Pepoli_11_7,1553.6744290860577,647.1110115224517,11.434455573111167
135,67.5,2,1524.62,718.15,100.0,75,Pepoli_11_8,1517.2525675941565,760.2027376253036,14.771588897833745
135,67.5,2,1524.62,718.15,100.0,75,Pepoli_10_10,1525.5991827680077,740.0936960853348,13.341835134291983
135,67.5,2,1524.62,718.15,100.0,75,Pepoli_11_15,1548.9017623979587,652.6026111562109,15.334294785712261
136,68.0,0,1458.79,985.86,100.0,75,,,,
136,68.0,1,1488.73,846.56,100.0,75,,,,
136,68.0,1,1488.73,846.56,100.0,75,Pepoli_10_4,1520.6656886895448,772.9544749250725,11.658377507418631
136,68.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992956525424,818.6352650945705,0.0037348368886489748
136,68.0,2,1524.62,718.15,100.0,75,,,,
136,68.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1535.1542095937766,716.6547693277433,10.683419554689145
136,68.0,2,1524.62,718.15,100.0,75,Pepoli_10_4,1520.6656886895448,772.9544749250725,11.658377507418631
136,68.0,2,1524.62,718.15,100.0,75,Pepoli_11_6,1518.7941194743412,767.2401557514636,13.38619463431155
136,68.0,2,1524.62,718.15,100.0,75,Pepoli_11_7,1552.2383787260544,652.5034064923866,11.165420302877296
136,68.0,2,1524.62,718.15,100.0,75,Pepoli_11_8,1515.4798745440867,767.3019411837284,14.628762366518522
136,68.0,2,1524.62,718.15,100.0,75,Pepoli_10_10,1524.022085116729,746.3065229502067,12.820240829464694
136,68.0,2,1524.62,718.15,100.0,75,Pepoli_11_15,1546.9777821275818,659.826323033206,14.951324422705799
137,68.5,0,1458.79,985.86,100.0,75,,,,
137,68.5,1,1488.73,846.56,100.0,75,,,,
137,68.5,1,1488.73,846.56,100.0,75,Pepoli_10_4,1519.2150260391538,778.7623064646731,11.977614388820953
137,68.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992285490377,818.6355503513017,0.000586095786336329
137,68.5,1,1488.73,846.56,100.0,75,Pepoli_11_6,1517.2097264984538,773.5843253652041,13.078253052292576
137,68.5,1,1488.73,846.56,100.0,75,Pepoli_11_8,1513.7045627225596,774.4116322834951,14.650373206218383
137,68.5,2,1524.62,718.15,100.0,75,,,,
137,68.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1533.7723368344305,721.8437264312894,10.74418460029684
137,68.5,2,1524.62,718.15,100.0,75,Pepoli_10_4,1519.2150260391538,778.7623064646731,11.977614388820953
137,68.5,2,1524.62,718.15,100.0,75,Pepoli_11_6,1517.2097264984538,773.5843253652041,13.078253052292576
137,68.5,2,1524.62,718.15,100.0,75,Pepoli_11_7,1550.7917866893708,657.9353856481476,11.247382784216292
137,68.5,2,1524.62,718.15,100.0,75,Pepoli_11_8,1513.7045627225596,774.4116322834951,14.650373206218383
137,68.5,2,1524.62,718.15,100.0,75,Pepoli_10_10,1522.3617118567938,752.9549300963245,13.705426611431974
137,68.5,2,1524.62,718.15,100.0,75,Pepoli_11_15,1545.0121953200826,667.2062494208167,15.274650417363151
138,69.0,0,1458.79,985.86,100.0,75,,,,
138,69.0,1,1488.73,846.56,100.0,75,,,,
138,69.0,1,1488.73,846.56,100.0,75,Pepoli_10_4,1517.764395348179,784.5700100524691,11.977350511095725
138,69.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.00011242928469523537
138,69.0,1,1488.73,846.56,100.0,75,Pepoli_11_6,1515.6343496362526,779.8923929794073,13.003830217723452
138,69.0,1,1488.73,846.56,100.0,75,Pepoli_11_8,1511.9735814176793,781.3437904699833,14.284545296198367
138,69.0,2,1524.62,718.15,100.0,75,,,,
138,69.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1532.376668358608,727.0844866987113,10.851447532800204
138,69.0,2,1524.62,718.15,100.0,75,Pepoli_10_4,1517.764395348179,784.5700100524691,11.977350511095725
138,69.0,2,1524.62,718.15,100.0,75,Pepoli_11_6,1515.6343496362526,779.8923929794073,13.003830217723452
138,69.0,2,1524.62,718.15,100.0,75,Pepoli_11_7,1549.3289361872444,663.4284156345162,11.37379381074044
138,69.0,2,1524.62,718.15,100.0,75,Pepoli_11_8,1511.9735814176793,781.3437904699833,14.284545296198367
138,69.0,2,1524.62,718.15,100.0,75,Pepoli_10_10,1520.7285420578219,759.4944101182634,13.480877682099752
138,69.0,2,1524.62,718.15,100.0,75,Pepoli_11_15,1543.0308789773014,674.6452333947165,15.396885238915562
139,69.5,0,1458.79,985.86,100.0,75,,,,
139,69.5,1,1488.73,846.56,100.0,75,,,,
139,69.5,1,1488.73,846.56,100.0,75,Pepoli_10_4,1516.3004261435806,790.4311153323073,12.087481955272384
139,69.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
139,69.5,1,1488.73,846.56,100.0,75,Pepoli_11_6,1514.0431660931122,786.2637531393592,13.1343052806586
139,69.5,1,1488.73,846.56,100.0,75,Pepoli_11_8,1510.193676823778,788.4718745035849,14.68827405750114
139,69.5,2,1524.62,718.15,100.0,75,,,,
139,69.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1530.98593926712,732.3066994889818,10.813043376742108
139,69.5,2,1524.62,718.15,100.0,75,Pepoli_10_4,1516.3004261435806,790.4311153323073,12.087481955272384
139,69.5,2,1524.62,718.15,100.0,75,Pepoli_11_6,1514.0431660931122,786.2637531393592,13.1343052806586
139,69.5,2,1524.62,718.15,100.0,75,Pepoli_11_7,1547.8710950107918,668.9026355127452,11.334845854499704
139,69.5,2,1524.62,718.15,100.0,75,Pepoli_11_8,1510.193676823778,788.4718745035849,14.68827405750114
139,69.5,2,1524.62,718.15,100.0,75,Pepoli_10_10,1519.167260192716,765.746039049869,12.887484120772887
139,69.5,2,1524.62,718.15,100.0,75,Pepoli_11_9,1554.40829355767,644.3553372121662,11.6944509820707
139,69.5,2,1524.62,718.15,100.0,75,Pepoli_11_15,1541.1087242034262,681.8620913236942,14.937138419425462
140,70.0,0,1458.79,985.86,100.0,75,,,,
140,70.0,1,1488.73,846.56,100.0,75,,,,
140,70.0,1,1488.73,846.56,100.0,75,Pepoli_10_4,1514.8693517490985,796.1605238902159,11.815881007347494
140,70.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
140,70.0,1,1488.73,846.56,100.0,75,Pepoli_11_6,1512.53414345997,792.3061275258433,12.456114207913986
140,70.0,1,1488.73,846.56,100.0,75,Pepoli_11_8,1508.4171944538884,795.586253364214,14.66003290101714
140,70.0,1,1488.73,846.56,100.0,75,Pepoli_10_10,1517.610158203131,771.980931073602,12.852981651609063
140,70.0,2,1524.62,718.15,100.0,75,,,,
140,70.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1529.558844578577,737.6654657512622,11.095789154324859
140,70.0,2,1524.62,718.15,100.0,75,Pepoli_11_6,1512.53414345997,792.3061275258433,12.456114207913986
140,70.0,2,1524.62,718.15,100.0,75,Pepoli_11_7,1546.3980468102998,674.4339580401712,11.453081829840643
140,70.0,2,1524.62,718.15,100.0,75,Pepoli_10_10,1517.610158203131,771.980931073602,12.852981651609063
140,70.0,2,1524.62,718.15,100.0,75,Pepoli_11_9,1552.925888462988,649.921795045826,11.52583252109325
140,70.0,2,1524.62,718.15,100.0,75,Pepoli_11_15,1539.1695123747456,689.1429910992956,15.069689446072442
141,70.5,0,1458.79,985.86,100.0,75,,,,
141,70.5,1,1488.73,846.56,100.0,75,,,,
141,70.5,1,1488.73,846.56,100.0,75,Pepoli_10_4,1513.3942955574842,802.0660167145006,12.179023331330395
141,70.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
141,70.5,1,1488.73,846.56,100.0,75,Pepoli_11_6,1511.2903631696036,797.2864280222481,10.266691172217607
141,70.5,1,1488.73,846.56,100.0,75,Pepoli_11_8,1506.8765328383902,801.756227586566,12.71397361176051
141,70.5,1,1488.73,846.56,100.0,75,Pepoli_10_10,1516.122512457086,777.9377088943218,12.279660295797779
141,70.5,2,1524.62,718.15,100.0,75,,,,
141,70.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1528.1948709729998,742.8108558545257,10.650827482106807
141,70.5,2,1524.62,718.15,100.0,75,Pepoli_11_7,1544.9655981620956,679.8128285174218,11.137416670716462
141,70.5,2,1524.62,718.15,100.0,75,Pepoli_10_10,1516.122512457086,777.9377088943218,12.279660295797779
141,70.5,2,1524.62,718.15,100.0,75,Pepoli_11_9,1551.425355556495,655.556323139378,11.66677788322995
141,70.5,2,1524.62,718.15,100.0,75,Pepoli_11_15,1537.2261488029214,696.4394788706367,15.101952801169244
142,71.0,0,1458.79,985.86,100.0,75,,,,
142,71.0,1,1488.73,846.56,100.0,75,,,,
142,71.0,1,1488.73,846.56,100.0,75,Pepoli_10_4,1512.0259661578903,807.5442212035891,11.297817518639848
142,71.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
142,71.0,1,1488.73,846.56,100.0,75,Pepoli_11_6,1510.236508412651,801.5062354993737,8.69896509359975
142,71.0,1,1488.73,846.56,100.0,75,Pepoli_11_8,1505.605706781515,806.8455761710551,10.487214576981115
142,71.0,1,1488.73,846.56,100.0,75,Pepoli_10_10,1514.8303677027445,783.1116686453461,10.665912014665816
142,71.0,2,1524.62,718.15,100.0,75,,,,
142,71.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1526.8997619006518,747.9959175334612,10.693262872568276
142,71.0,2,1524.62,718.15,100.0,75,Pepoli_11_7,1543.5249386743862,685.2225308449196,11.201256684039812
142,71.0,2,1524.62,718.15,100.0,75,Pepoli_10_10,1514.8303677027445,783.1116686453461,10.665912014665816
142,71.0,2,1524.62,718.15,100.0,75,Pepoli_11_9,1549.8878008212243,661.3298688668795,11.954625921293333
142,71.0,2,1524.62,718.15,100.0,75,Pepoli_10_11,1551.0859351480158,644.4019893104859,12.219153377921419
142,71.0,2,1524.62,718.15,100.0,75,Pepoli_11_15,1535.2646653566733,703.8039989155413,15.242763039809066
143,71.5,0,1458.79,985.86,100.0,75,,,,
143,71.5,1,1488.73,846.56,100.0,75,,,,
143,71.5,1,1488.73,846.56,100.0,75,Pepoli_10_4,1510.9620313259159,811.9391465515989,9.047817518639848
143,71.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
143,71.5,1,1488.73,846.56,100.0,75,Pepoli_11_6,1509.3925597945943,804.8855443322939,6.9663106047886485
143,71.5,1,1488.73,846.56,100.0,75,Pepoli_11_8,1504.5917033187677,811.0788412439731,8.70288559990346
143,71.5,1,1488.73,846.56,100.0,75,Pepoli_10_10,1513.6398901609832,787.8785361846659,9.82670762946824
143,71.5,2,1524.62,718.15,100.0,75,,,,
143,71.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1525.5500373479817,753.3996361889725,11.144203801380183
143,71.5,2,1524.62,718.15,100.0,75,Pepoli_11_7,1542.0970871396855,690.5841390781547,11.10167370105684
143,71.5,2,1524.62,718.15,100.0,75,Pepoli_10_10,1513.6398901609832,787.8785361846659,9.82670762946824
143,71.5,2,1524.62,718.15,100.0,75,Pepoli_11_9,1548.3805727897268,666.9895372754262,11.718833080415786
143,71.5,2,1524.62,718.15,100.0,75,Pepoli_10_11,1549.5171569036888,650.2920715584162,12.191035864218236
143,71.5,2,1524.62,718.15,100.0,75,Pepoli_11_15,1533.2923519636972,711.2091807156684,15.326922970918819
144,72.0,0,1458.79,985.86,100.0,75,,,,
144,72.0,1,1488.73,846.56,100.0,75,,,,
144,72.0,1,1488.73,846.56,100.0,75,Pepoli_10_4,1510.1811737025866,815.2656000269815,6.836654849288509
144,72.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
144,72.0,1,1488.73,846.56,100.0,75,Pepoli_11_6,1508.7682103287111,807.3855421043698,5.1536458644742895
144,72.0,1,1488.73,846.56,100.0,75,Pepoli_11_8,1503.840846320687,814.2767142756396,6.567167888826733
144,72.0,1,1488.73,846.56,100.0,75,Pepoli_10_10,1512.6459078233347,791.8586046645653,8.204752696529514
144,72.0,2,1524.62,718.15,100.0,75,,,,
144,72.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1524.2421907677865,758.6356933903971,10.798432022149619
144,72.0,2,1524.62,718.15,100.0,75,Pepoli_11_7,1540.6738722458692,695.9283366413478,11.065623402468022
144,72.0,2,1524.62,718.15,100.0,75,Pepoli_10_10,1512.6459078233347,791.8586046645653,8.204752696529514
144,72.0,2,1524.62,718.15,100.0,75,Pepoli_11_9,1546.874407794966,672.6452139618775,11.710567874477418
144,72.0,2,1524.62,718.15,100.0,75,Pepoli_10_11,1547.9396856641358,656.2147922350404,12.258589463303895
144,72.0,2,1524.62,718.15,100.0,75,Pepoli_11_15,1531.3742258832935,718.4109126470839,14.905831288047482
145,72.5,0,1458.79,985.86,100.0,75,,,,
145,72.5,1,1488.73,846.56,100.0,75,,,,
145,72.5,1,1488.73,846.56,100.0,75,Pepoli_10_4,1509.657302820759,817.4972899835665,4.586654849288509
145,72.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
145,72.5,1,1488.73,846.56,100.0,75,Pepoli_11_6,1508.307250027455,809.2492598434493,3.8398662533532
145,72.5,1,1488.73,846.56,100.0,75,Pepoli_11_8,1503.347243023788,816.37895301821,4.317167888826733
145,72.5,1,1488.73,846.56,100.0,75,Pepoli_10_10,1511.8520190515815,795.037465653662,6.553095355998298
145,72.5,2,1524.62,718.15,100.0,75,,,,
145,72.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1522.9223768814072,763.9196625569376,10.897241885840605
145,72.5,2,1524.62,718.15,100.0,75,Pepoli_11_7,1539.242698562543,701.3024196025146,11.127503704478126
145,72.5,2,1524.62,718.15,100.0,75,Pepoli_11_9,1545.3384210700713,678.4128717821717,11.942434500034139
145,72.5,2,1524.62,718.15,100.0,75,Pepoli_10_11,1546.3877020800126,662.0418178143293,12.060523916077898
145,72.5,2,1524.62,718.15,100.0,75,Pepoli_11_15,1529.4270141223178,725.7218487005134,15.13185722655791
146,73.0,0,1458.79,985.86,100.0,75,,,,
146,73.0,1,1488.73,846.56,100.0,75,,,,
146,73.0,1,1488.73,846.56,100.0,75,Pepoli_10_4,1509.3671321328115,818.7334171142228,2.5405359205170606
146,73.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
146,73.0,1,1488.73,846.56,100.0,75,Pepoli_11_6,1508.0544176576568,810.3240492401608,2.2082898233886903
146,73.0,1,1488.73,846.56,100.0,75,Pepoli_11_8,1503.0912290226483,817.4693074692788,2.2391572984892036
146,73.0,1,1488.73,846.56,100.0,75,Pepoli_10_10,1514.2710478494234,798.5558762885582,5.731947643871256
146,73.0,2,1524.62,718.15,100.0,75,,,,
146,73.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1521.6195667606928,769.1355559330832,10.75684773683589
146,73.0,2,1524.62,718.15,100.0,75,Pepoli_11_7,1537.8176905940836,706.653350193292,11.079564718582528
146,73.0,2,1524.62,718.15,100.0,75,Pepoli_11_9,1543.774833789035,684.2841701879569,12.157031298654326
146,73.0,2,1524.62,718.15,100.0,75,Pepoli_10_11,1544.8261902375789,667.9046178731087,12.134568376601772
146,73.0,2,1524.62,718.15,100.0,75,Pepoli_11_15,1527.461281608946,733.1023221505129,15.275782703284055
147,73.5,0,1458.79,985.86,100.0,75,,,,
147,73.5,1,1488.73,846.56,100.0,75,,,,
147,73.5,1,1488.73,846.56,100.0,75,Pepoli_11_3,1517.2155725055304,773.560916993025,10.669154217649895
147,73.5,1,1488.73,846.56,100.0,75,Pepoli_10_4,1509.2205962661644,819.3576599061395,1.2829677438972604
147,73.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
147,73.5,1,1488.73,846.56,100.0,75,Pepoli_11_6,1507.8658634624803,811.1255923726433,1.6468710501648447
147,73.5,1,1488.73,846.56,100.0,75,Pepoli_11_8,1503.012878795228,817.802998278491,0.6852690977269118
147,73.5,1,1488.73,846.56,100.0,75,Pepoli_10_10,1513.401271395443,802.0380884489589,7.18144012837701
147,73.5,2,1524.62,718.15,100.0,75,,,,
147,73.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1517.2155725055304,773.560916993025,10.669154217649895
147,73.5,2,1524.62,718.15,100.0,75,Pepoli_11_7,1536.3795720225426,712.053511334807,11.181500833016448
147,73.5,2,1524.62,718.15,100.0,75,Pepoli_11_9,1542.266695234547,689.9472576267345,11.725912478302778
147,73.5,2,1524.62,718.15,100.0,75,Pepoli_10_11,1543.2806690324164,673.7073800208168,12.010304521485331
147,73.5,2,1524.62,718.15,100.0,75,Pepoli_11_15,1525.5058863179868,740.4439838115002,15.195451751713987
148,74.0,0,1458.79,985.86,100.0,75,,,,
148,74.0,1,1488.73,846.56,100.0,75,,,,
148,74.0,1,1488.73,846.56,100.0,75,Pepoli_11_3,1515.906843576296,778.801282503243,10.80280484315864
148,74.0,1,1488.73,846.56,100.0,75,Pepoli_10_4,1509.2188887120376,819.3649340867204,0.014950175107158927
148,74.0,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
148,74.0,1,1488.73,846.56,100.0,75,Pepoli_11_6,1507.7578860213682,811.5846040446227,0.9430971380533959
148,74.0,1,1488.73,846.56,100.0,75,Pepoli_11_8,1502.9926999188692,817.8889393893578,0.17648909072532265
148,74.0,1,1488.73,846.56,100.0,75,Pepoli_10_10,1512.510014847453,805.6062977000186,7.358793755708134
148,74.0,2,1524.62,718.15,100.0,75,,,,
148,74.0,2,1524.62,718.15,100.0,75,Pepoli_11_3,1515.906843576296,778.801282503243,10.80280484315864
148,74.0,2,1524.62,718.15,100.0,75,Pepoli_11_7,1534.8902159759996,717.6460701179144,11.579876795021677
148,74.0,2,1524.62,718.15,100.0,75,Pepoli_11_9,1540.7375357634846,695.6892789859065,11.88935198936815
148,74.0,2,1524.62,718.15,100.0,75,Pepoli_10_11,1541.7146095450694,679.5872545148593,12.169908299525368
148,74.0,2,1524.62,718.15,100.0,75,Pepoli_11_15,1523.7011661552187,747.591535163131,14.744232052004493
149,74.5,0,1458.79,985.86,100.0,75,,,,
149,74.5,1,1488.73,846.56,100.0,75,,,,
149,74.5,1,1488.73,846.56,100.0,75,Pepoli_11_3,1514.5819057957679,784.1065509153406,10.936599591138485
149,74.5,1,1488.73,846.56,100.0,75,Pepoli_10_4,1509.218681718735,819.3658158781886,0.0018122916680822947
149,74.5,1,1488.73,846.56,100.0,75,Pepoli_11_5,1506.0992156767406,818.635605071385,0.0
149,74.5,1,1488.73,846.56,100.0,75,Pepoli_11_6,1507.6815769783243,811.9089934825816,0.6664988479152343
149,74.5,1,1488.73,846.56,100.0,75,Pepoli_11_8,1502.9890273053243,817.9045809187585,0.032121522210247645
149,74.5,1,1488.73,846.56,100.0,75,Pepoli_10_10,1511.8777143700897,808.1377578254621,5.2206840051225525
149,74.5,2,1524.62,718.15,100.0,75,,,,
149,74.5,2,1524.62,718.15,100.0,75,Pepoli_11_3,1514.5819057957679,784.1065509153406,10.936599591138485
